maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2023-05-21;20_7;20;2023;CPRC;37401,2500000000;39131,1558958333;39688,8757916667;39447,6523715278;37906,3895833333;39434,3288125000;42929,5174583333;40370,1818854167
jour;2023-05-21;20_7;20;2022;CPRC;38775,7750000000;NA;NA;NA;39039,5229166667;NA;NA;NA
jour;2023-05-21;20_7;20;2021;CPRC;37857,7808541667;NA;NA;NA;41557,0933541667;NA;NA;NA
jour;2023-05-21;20_7;20;2020;CPRC;36655,1164375000;NA;NA;NA;37631,7247708333;NA;NA;NA
jour;2023-05-20;20_6;20;2023;CPRC;38208,2708333333;41623,3664375000;42678,7338125000;42041,9503576389;39479,5333333333;42436,8416458333;44819,2693333333;43191,5826493056
jour;2023-05-20;20_6;20;2022;CPRC;41079,6937500000;NA;NA;NA;41142,2666666667;NA;NA;NA
jour;2023-05-20;20_6;20;2021;CPRC;40547,1196875000;NA;NA;NA;44087,2696875000;NA;NA;NA
jour;2023-05-20;20_6;20;2020;CPRC;38455,4816041667;NA;NA;NA;40344,5566041667;NA;NA;NA
jour;2023-05-19;20_5;20;2023;CPRC;39722,6666666667;44018,1991875000;48255,8062083333;46895,2930347222;41785,1333333333;45137,7096041667;50130,1603750000;48301,0301875000
jour;2023-05-19;20_5;20;2022;CPRC;45644,0541666667;NA;NA;NA;46074,5875000000;NA;NA;NA
jour;2023-05-19;20_5;20;2021;CPRC;45892,6071458333;NA;NA;NA;48568,8175625000;NA;NA;NA
jour;2023-05-19;20_5;20;2020;CPRC;42495,1278333333;NA;NA;NA;45296,1445000000;NA;NA;NA
jour;2023-05-18;FRAscension;20;2023;CPRC;38430,1875000000;40948,6046666667;42573,2243750000;41552,9985798611;41010,9437500000;41172,0171666667;43755,6389583333;42013,0343437500
jour;2023-05-18;FRAscension;20;2022;CPRC;40691,2750000000;NA;NA;NA;40517,2583333333;NA;NA;NA
jour;2023-05-18;FRAscension;20;2021;CPRC;40538,2135625000;NA;NA;NA;43958,3218958333;NA;NA;NA
jour;2023-05-18;FRAscension;20;2020;CPRC;37326,5477708333;NA;NA;NA;37952,4561041667;NA;NA;NA
jour;2023-05-17;20_3;20;2023;CPRC;43386,6666666667;47629,3356041667;48751,9293958333;48015,9285520833;46110,2541666667;47566,2169166667;51750,5875416667;49254,9497326389
jour;2023-05-17;20_3;20;2022;CPRC;46341,0687500000;NA;NA;NA;46875,7729166667;NA;NA;NA
jour;2023-05-17;20_3;20;2021;CPRC;46213,1458125000;NA;NA;NA;50092,1312291667;NA;NA;NA
jour;2023-05-17;20_3;20;2020;CPRC;42457,8539791667;NA;NA;NA;46375,0914791667;NA;NA;NA
jour;2023-05-16;20_2;20;2023;CPRC;43991,7916666667;47117,4091875000;48980,1004791667;47987,0479166667;46477,7604166667;47447,9579791667;52087,2684583333;49527,3270833333
jour;2023-05-16;20_2;20;2022;CPRC;46112,7166666667;NA;NA;NA;46252,9729166667;NA;NA;NA
jour;2023-05-16;20_2;20;2021;CPRC;46220,3840833333;NA;NA;NA;49884,6049166667;NA;NA;NA
jour;2023-05-16;20_2;20;2020;CPRC;42139,9831250000;NA;NA;NA;45633,6393750000;NA;NA;NA
jour;2023-05-15;20_1;20;2023;CPRC;43370,9375000000;46508,9173333333;47482,2627500000;47063,1790083333;45064,5895833333;46420,8583750000;50601,3131666667;49008,0956750000
jour;2023-05-15;20_1;20;2022;CPRC;45037,8937500000;NA;NA;NA;44862,5291666667;NA;NA;NA
jour;2023-05-15;20_1;20;2021;CPRC;45637,2642083333;NA;NA;NA;48837,6954583333;NA;NA;NA
jour;2023-05-15;20_1;20;2020;CPRC;42073,6874375000;NA;NA;NA;43250,1582708333;NA;NA;NA
jour;2023-05-14;19_7;19;2023;CPRC;38003,3958333333;38881,3352708333;40652,9482291667;39912,3069340278;39533,4854166667;39403,9167083333;43968,2950208333;41568,9229062500
jour;2023-05-14;19_7;19;2022;CPRC;39010,7500000000;NA;NA;NA;38635,6500000000;NA;NA;NA
jour;2023-05-14;19_7;19;2021;CPRC;39256,9289166667;NA;NA;NA;42787,6351666667;NA;NA;NA
jour;2023-05-14;19_7;19;2020;CPRC;36686,2799375000;NA;NA;NA;36124,1466041667;NA;NA;NA
jour;2023-05-13;19_6;19;2023;CPRC;39714,3125000000;41696,8400208333;43291,0672500000;42648,6174305556;41462,9812500000;41684,4608541667;46115,7217083333;43559,6584027778
jour;2023-05-13;19_6;19;2022;CPRC;41577,1895833333;NA;NA;NA;40892,4958333333;NA;NA;NA
jour;2023-05-13;19_6;19;2021;CPRC;40067,8188541667;NA;NA;NA;44307,6251041667;NA;NA;NA
jour;2023-05-13;19_6;19;2020;CPRC;37525,4051666667;NA;NA;NA;36853,0051666667;NA;NA;NA
jour;2023-05-12;19_5;19;2023;CPRC;43780,4791666667;44085,4866875000;48976,9427083333;47181,8960875000;46102,7208333333;44236,7387708333;51849,3508750000;48232,4502541667
jour;2023-05-12;19_5;19;2022;CPRC;46455,5916666667;NA;NA;NA;45627,9270833333;NA;NA;NA
jour;2023-05-12;19_5;19;2021;CPRC;41751,0595416667;NA;NA;NA;45856,4470416667;NA;NA;NA
jour;2023-05-12;19_5;19;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-05-11;19_4;19;2023;CPRC;44806,0000000000;47644,9032291667;49630,3152916667;48751,7651875000;46100,7000000000;49419,6345208333;52518,2490625000;50534,5542500000
jour;2023-05-11;19_4;19;2022;CPRC;47073,0000000000;NA;NA;NA;46160,5437500000;NA;NA;NA
jour;2023-05-11;19_4;19;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-05-11;19_4;19;2020;CPRC;42424,9863958333;NA;NA;NA;41721,3655625000;NA;NA;NA
jour;2023-05-10;19_3;19;2023;CPRC;45405,0416666667;44555,2250833333;49282,6249791667;48244,6377500000;45858,9500000000;44042,6230000000;51169,9333125000;48669,4385833333
jour;2023-05-10;19_3;19;2022;CPRC;47001,5895833333;NA;NA;NA;46129,0208333333;NA;NA;NA
jour;2023-05-10;19_3;19;2021;CPRC;45580,8330625000;NA;NA;NA;48752,0226458333;NA;NA;NA
jour;2023-05-10;19_3;19;2020;CPRC;42847,3992708333;NA;NA;NA;42141,5701041667;NA;NA;NA
jour;2023-05-09;19_2;19;2023;CPRC;44894,0416666667;46845,6362708333;49181,5698333333;48554,5807416667;44471,8062500000;48484,2453958333;53878,9404375000;50473,7232416667
jour;2023-05-09;19_2;19;2022;CPRC;47094,3000000000;NA;NA;NA;46109,6270833333;NA;NA;NA
jour;2023-05-09;19_2;19;2021;CPRC;46136,3928958333;NA;NA;NA;47967,1658125000;NA;NA;NA
jour;2023-05-09;19_2;19;2020;CPRC;43274,8746875000;NA;NA;NA;42542,7851041667;NA;NA;NA
jour;2023-05-08;FRFetDeLaVictoire1945;19;2023;CPRC;39352,6875000000;39832,9000625000;42864,3819375000;41809,0723819444;38691,9395833333;39180,5188125000;47687,8628958333;43348,3609236111
jour;2023-05-08;FRFetDeLaVictoire1945;19;2022;CPRC;40383,3020833333;NA;NA;NA;39519,5812500000;NA;NA;NA
jour;2023-05-08;FRFetDeLaVictoire1945;19;2021;CPRC;41052,7431458333;NA;NA;NA;42931,0389791667;NA;NA;NA
jour;2023-05-08;FRFetDeLaVictoire1945;19;2020;CPRC;38377,3241041667;NA;NA;NA;37624,9824375000;NA;NA;NA
jour;2023-05-07;18_7;18;2023;CPRC;38671,0000000000;39930,6989166667;41908,5230208333;40788,5839083333;37734,3104166667;39825,5346458333;49207,1843333333;43841,7680750000
jour;2023-05-07;18_7;18;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-05-07;18_7;18;2021;CPRC;40224,5428333333;NA;NA;NA;39662,3449166667;NA;NA;NA
jour;2023-05-07;18_7;18;2020;CPRC;38245,4683750000;NA;NA;NA;38312,7746250000;NA;NA;NA
jour;2023-05-06;18_6;18;2023;CPRC;40832,9166666667;42011,0789791667;44474,2000000000;43182,2670972222;39764,7062500000;41421,7998125000;48983,5999166667;45504,0542500000
jour;2023-05-06;18_6;18;2022;CPRC;42601,8375000000;NA;NA;NA;41956,3104166667;NA;NA;NA
jour;2023-05-06;18_6;18;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-05-06;18_6;18;2020;CPRC;38639,5806041667;NA;NA;NA;39664,1847708333;NA;NA;NA
jour;2023-05-05;18_5;18;2023;CPRC;45540,3333333333;44714,9473750000;49307,1924166667;47187,3660583333;44286,9041666667;44591,0286250000;52525,6715833333;49414,5923083333
jour;2023-05-05;18_5;18;2022;CPRC;47482,7625000000;NA;NA;NA;47440,8125000000;NA;NA;NA
jour;2023-05-05;18_5;18;2021;CPRC;46463,9975000000;NA;NA;NA;51048,4933333333;NA;NA;NA
jour;2023-05-05;18_5;18;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-05-04;18_4;18;2023;CPRC;46229,2083333333;47212,7913541667;49290,5336666667;48632,8510260417;44833,5562500000;50047,0517708333;54376,9461666667;52314,4202968750
jour;2023-05-04;18_4;18;2022;CPRC;47904,4479166667;NA;NA;NA;48081,5812500000;NA;NA;NA
jour;2023-05-04;18_4;18;2021;CPRC;47311,1638541667;NA;NA;NA;53351,3305208333;NA;NA;NA
jour;2023-05-04;18_4;18;2020;CPRC;43174,1278125000;NA;NA;NA;44364,4319791667;NA;NA;NA
jour;2023-05-03;18_3;18;2023;CPRC;46302,8541666667;47992,7112500000;49443,5550625000;48931,6901041667;45541,3354166667;51845,6874583333;54962,9658750000;52828,1401041667
jour;2023-05-03;18_3;18;2022;CPRC;47902,8604166667;NA;NA;NA;47869,3979166667;NA;NA;NA
jour;2023-05-03;18_3;18;2021;CPRC;46760,1013750000;NA;NA;NA;51781,3555416667;NA;NA;NA
jour;2023-05-03;18_3;18;2020;CPRC;43879,8396041667;NA;NA;NA;44011,6104375000;NA;NA;NA
jour;2023-05-02;18_2;18;2023;CPRC;45330,7083333333;48203,9039791667;49953,0361041667;49019,8373791667;45219,4562500000;51617,6028750000;53943,7289791667;52738,0182125000
jour;2023-05-02;18_2;18;2022;CPRC;47683,4166666667;NA;NA;NA;47428,4354166667;NA;NA;NA
jour;2023-05-02;18_2;18;2021;CPRC;47326,5248750000;NA;NA;NA;51833,2498750000;NA;NA;NA
jour;2023-05-02;18_2;18;2020;CPRC;44035,9074583333;NA;NA;NA;43069,8137083333;NA;NA;NA
jour;2023-05-01;LaborDay;18;2023;CPRC;39038,4791666667;40434,9284791667;41375,3414166667;40817,2418784722;38960,2000000000;43108,1513750000;49096,6348541667;45458,5071562500
jour;2023-05-01;LaborDay;18;2022;CPRC;39627,8395833333;NA;NA;NA;39910,7895833333;NA;NA;NA
jour;2023-05-01;LaborDay;18;2021;CPRC;39038,4770208333;NA;NA;NA;45378,7207708333;NA;NA;NA
jour;2023-05-01;LaborDay;18;2020;CPRC;37927,9075625000;NA;NA;NA;39528,7513125000;NA;NA;NA
jour;2023-04-30;17_7;17;2023;CPRC;39807,1458333333;41149,7710000000;41979,2629375000;41640,8188375000;39344,7020833333;41209,1840833333;46651,5258541667;44389,3080041667
jour;2023-04-30;17_7;17;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-04-30;17_7;17;2021;CPRC;38595,0785416667;NA;NA;NA;45550,3952083333;NA;NA;NA
jour;2023-04-30;17_7;17;2020;CPRC;39244,7222708333;NA;NA;NA;37236,4389375000;NA;NA;NA
jour;2023-04-29;17_6;17;2023;CPRC;42614,3541666667;43317,5805625000;45131,9445833333;44145,5834652778;41424,8020833333;43333,9712083333;52032,7076458333;47208,5723541667
jour;2023-04-29;17_6;17;2022;CPRC;43044,1354166667;NA;NA;NA;42498,4541666667;NA;NA;NA
jour;2023-04-29;17_6;17;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-04-29;17_6;17;2020;CPRC;40684,3040416667;NA;NA;NA;38210,1186250000;NA;NA;NA
jour;2023-04-28;17_5;17;2023;CPRC;47323,6458333333;48815,2716875000;51087,5494375000;49711,4258368056;45746,0083333333;48698,1177083333;58280,1633541667;52627,6543090278
jour;2023-04-28;17_5;17;2022;CPRC;48292,3729166667;NA;NA;NA;47055,5958333333;NA;NA;NA
jour;2023-04-28;17_5;17;2021;CPRC;46244,8914791667;NA;NA;NA;50995,8518958333;NA;NA;NA
jour;2023-04-28;17_5;17;2020;CPRC;44277,3847500000;NA;NA;NA;41564,3722500000;NA;NA;NA
jour;2023-04-27;17_4;17;2023;CPRC;47439,4166666667;49110,6832291667;51979,4640416667;50388,3046875000;47884,2791666667;48730,0145208333;59198,4644791667;53103,5428819444
jour;2023-04-27;17_4;17;2022;CPRC;48821,5541666667;NA;NA;NA;48038,3104166667;NA;NA;NA
jour;2023-04-27;17_4;17;2021;CPRC;47580,9749791667;NA;NA;NA;50772,2812291667;NA;NA;NA
jour;2023-04-27;17_4;17;2020;CPRC;45202,9228125000;NA;NA;NA;42486,2436458333;NA;NA;NA
jour;2023-04-26;17_3;17;2023;CPRC;46905,3750000000;49117,3551250000;51983,9221666667;50652,4368055556;50110,2854166667;47880,9488125000;59808,6831041667;52678,3222222222
jour;2023-04-26;17_3;17;2022;CPRC;48633,5104166667;NA;NA;NA;48685,1958333333;NA;NA;NA
jour;2023-04-26;17_3;17;2021;CPRC;48296,4183333333;NA;NA;NA;49619,9037500000;NA;NA;NA
jour;2023-04-26;17_3;17;2020;CPRC;45554,4713750000;NA;NA;NA;42979,2109583333;NA;NA;NA
jour;2023-04-25;17_2;17;2023;CPRC;46842,2500000000;49573,1595625000;51046,2393541667;50387,6096180556;50334,9208333333;47043,5563125000;58813,8623958333;51550,4939930556
jour;2023-04-25;17_2;17;2022;CPRC;48877,0520833333;NA;NA;NA;49258,4270833333;NA;NA;NA
jour;2023-04-25;17_2;17;2021;CPRC;48873,1973125000;NA;NA;NA;49192,8577291667;NA;NA;NA
jour;2023-04-25;17_2;17;2020;CPRC;45299,5607500000;NA;NA;NA;42943,9524166667;NA;NA;NA
jour;2023-04-24;17_1;17;2023;CPRC;46350,9375000000;48440,0885833333;50474,7782708333;49723,9041041667;48858,2812500000;45668,7156666667;58215,8428541667;51201,2499375000
jour;2023-04-24;17_1;17;2022;CPRC;48629,0833333333;NA;NA;NA;48662,2312500000;NA;NA;NA
jour;2023-04-24;17_1;17;2021;CPRC;48171,7658958333;NA;NA;NA;48226,0908958333;NA;NA;NA
jour;2023-04-24;17_1;17;2020;CPRC;44685,1824166667;NA;NA;NA;42024,8886666667;NA;NA;NA
jour;2023-04-23;16_7;16;2023;CPRC;41383,9375000000;41884,4720625000;43916,7338750000;42916,2121562500;43058,8270833333;39219,7678958333;49052,6930416667;43667,5319479167
jour;2023-04-23;16_7;16;2022;CPRC;43172,2187500000;NA;NA;NA;42803,6416666667;NA;NA;NA
jour;2023-04-23;16_7;16;2021;CPRC;42597,4169375000;NA;NA;NA;41485,3731875000;NA;NA;NA
jour;2023-04-23;16_7;16;2020;CPRC;40729,2992500000;NA;NA;NA;37624,9784166667;NA;NA;NA
jour;2023-04-22;16_6;16;2023;CPRC;42819,1250000000;44878,2992083333;46939,2798541667;46020,0591076389;44696,0145833333;42011,6325416667;48243,1930416667;45772,9282048611
jour;2023-04-22;16_6;16;2022;CPRC;45362,5270833333;NA;NA;NA;44021,4229166667;NA;NA;NA
jour;2023-04-22;16_6;16;2021;CPRC;44761,7939166667;NA;NA;NA;43320,3355833333;NA;NA;NA
jour;2023-04-22;16_6;16;2020;CPRC;42357,0145833333;NA;NA;NA;38486,4729166667;NA;NA;NA
jour;2023-04-21;16_5;16;2023;CPRC;46540,1458333333;50641,6217916667;52261,7931875000;51630,9732152778;49573,5729166667;47425,9488750000;55287,0412916667;50671,9506458333
jour;2023-04-21;16_5;16;2022;CPRC;49720,8000000000;NA;NA;NA;47871,5500000000;NA;NA;NA
jour;2023-04-21;16_5;16;2021;CPRC;49118,4191875000;NA;NA;NA;48867,9962708333;NA;NA;NA
jour;2023-04-21;16_5;16;2020;CPRC;45585,7261666667;NA;NA;NA;41687,7095000000;NA;NA;NA
jour;2023-04-20;16_4;16;2023;CPRC;48162,0625000000;51026,0159375000;53439,4111041667;52452,1571215278;49161,0791666667;47496,2659375000;57043,2815208333;51715,2710104167
jour;2023-04-20;16_4;16;2022;CPRC;50690,7604166667;NA;NA;NA;49167,2895833333;NA;NA;NA
jour;2023-04-20;16_4;16;2021;CPRC;49480,4514583333;NA;NA;NA;50465,3118750000;NA;NA;NA
jour;2023-04-20;16_4;16;2020;CPRC;46238,1418333333;NA;NA;NA;42972,3501666667;NA;NA;NA
jour;2023-04-19;16_3;16;2023;CPRC;48765,1666666667;51841,2740208333;53474,3455000000;52614,3853055556;49087,1562500000;48678,0500208333;56047,0365208333;52466,2075277778
jour;2023-04-19;16_3;16;2022;CPRC;50277,6750000000;NA;NA;NA;49431,4958333333;NA;NA;NA
jour;2023-04-19;16_3;16;2021;CPRC;49648,8083541667;NA;NA;NA;51620,4021041667;NA;NA;NA
jour;2023-04-19;16_3;16;2020;CPRC;45788,7777500000;NA;NA;NA;44182,6090000000;NA;NA;NA
jour;2023-04-18;16_2;16;2023;CPRC;48109,5833333333;51392,9576875000;53871,3094791667;52819,4024930556;50637,5291666667;49826,9613125000;56418,4365000000;53080,0646458333
jour;2023-04-18;16_2;16;2022;CPRC;49373,9541666667;NA;NA;NA;47768,6125000000;NA;NA;NA
jour;2023-04-18;16_2;16;2021;CPRC;49649,9845000000;NA;NA;NA;52884,3845000000;NA;NA;NA
jour;2023-04-18;16_2;16;2020;CPRC;45262,7082708333;NA;NA;NA;43196,8561875000;NA;NA;NA
jour;2023-04-17;16_1;16;2023;CPRC;47905,2291666667;51400,9258958333;52997,4718125000;52276,3254083333;51049,8250000000;50196,7267708333;57655,3571458333;53118,1791583333
jour;2023-04-17;16_1;16;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-04-17;16_1;16;2021;CPRC;49003,4675208333;NA;NA;NA;54076,5862708333;NA;NA;NA
jour;2023-04-17;16_1;16;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-04-16;15_7;15;2023;CPRC;43045,1041666667;44336,9610208333;46425,6690833333;45185,8260763889;46249,8937500000;43283,2047708333;52509,3537708333;46047,3819791667
jour;2023-04-16;15_7;15;2022;CPRC;44256,6395833333;NA;NA;NA;40142,8791666667;NA;NA;NA
jour;2023-04-16;15_7;15;2021;CPRC;43004,3070416667;NA;NA;NA;49969,5153750000;NA;NA;NA
jour;2023-04-16;15_7;15;2020;CPRC;42363,4980000000;NA;NA;NA;37112,7438333333;NA;NA;NA
jour;2023-04-15;15_6;15;2023;CPRC;45080,3750000000;47447,5866041667;48727,7487083333;48221,5633368056;48856,0208333333;46026,0607500000;53403,4984166667;48292,6046562500
jour;2023-04-15;15_6;15;2022;CPRC;47105,8875000000;NA;NA;NA;42318,0750000000;NA;NA;NA
jour;2023-04-15;15_6;15;2021;CPRC;44941,0488958333;NA;NA;NA;53073,0863958333;NA;NA;NA
jour;2023-04-15;15_6;15;2020;CPRC;43925,8981666667;NA;NA;NA;38394,2690000000;NA;NA;NA
jour;2023-04-14;15_5;15;2023;CPRC;48902,0416666667;52709,2719791667;54625,3101458333;53882,8845902778;54006,1875000000;50284,8886458333;57439,7518958333;53318,1033402778
jour;2023-04-14;15_5;15;2022;CPRC;52001,4541666667;NA;NA;NA;47307,8916666667;NA;NA;NA
jour;2023-04-14;15_5;15;2021;CPRC;49875,3483541667;NA;NA;NA;58922,2191875000;NA;NA;NA
jour;2023-04-14;15_5;15;2020;CPRC;46671,5841250000;NA;NA;NA;41070,5507916667;NA;NA;NA
jour;2023-04-13;15_4;15;2023;CPRC;49857,2500000000;53910,9168125000;55750,6956875000;55003,7103645833;53163,0166666667;51311,0751458333;57365,5074166667;54591,4489062500
jour;2023-04-13;15_4;15;2022;CPRC;53607,1500000000;NA;NA;NA;49843,6166666667;NA;NA;NA
jour;2023-04-13;15_4;15;2021;CPRC;50726,8988958333;NA;NA;NA;58806,1176458333;NA;NA;NA
jour;2023-04-13;15_4;15;2020;CPRC;47578,1052291667;NA;NA;NA;42287,5552291667;NA;NA;NA
jour;2023-04-12;15_3;15;2023;CPRC;51180,5416666667;54016,8916875000;56312,6860208333;55303,6812118056;51905,5020833333;51224,7916875000;57795,3919375000;55048,7645451389
jour;2023-04-12;15_3;15;2022;CPRC;54223,3687500000;NA;NA;NA;51610,0604166667;NA;NA;NA
jour;2023-04-12;15_3;15;2021;CPRC;51421,7094166667;NA;NA;NA;58481,9094166667;NA;NA;NA
jour;2023-04-12;15_3;15;2020;CPRC;48075,5502500000;NA;NA;NA;43243,4273333333;NA;NA;NA
jour;2023-04-11;15_2;15;2023;CPRC;50254,8541666667;53916,2284375000;56169,6759166667;55328,5140729167;49771,4083333333;50519,1159375000;58766,7862916667;54786,3019201389
jour;2023-04-11;15_2;15;2022;CPRC;54330,7062500000;NA;NA;NA;52331,6895833333;NA;NA;NA
jour;2023-04-11;15_2;15;2021;CPRC;51827,4632083333;NA;NA;NA;58980,1569583333;NA;NA;NA
jour;2023-04-11;15_2;15;2020;CPRC;47968,4163750000;NA;NA;NA;44614,0163750000;NA;NA;NA
jour;2023-04-10;EasterMonday;15;2023;CPRC;44337,9375000000;42723,4302708333;53049,5247500000;47373,6064270833;43462,4187500000;41391,5958958333;53907,2383958333;48599,3585104167
jour;2023-04-10;EasterMonday;15;2022;CPRC;44222,2458333333;NA;NA;NA;41206,2041666667;NA;NA;NA
jour;2023-04-10;EasterMonday;15;2021;CPRC;47357,2371875000;NA;NA;NA;48837,3705208333;NA;NA;NA
jour;2023-04-10;EasterMonday;15;2020;CPRC;42488,2305000000;NA;NA;NA;38151,1242500000;NA;NA;NA
jour;2023-04-09;14_7;14;2023;CPRC;43807,1875000000;46927,4681666667;48731,9766250000;48042,2492951389;43362,5541666667;41904,8910833333;52746,0702291667;47408,2722118056
jour;2023-04-09;14_7;14;2022;CPRC;47316,3666666667;NA;NA;NA;51812,7229166667;NA;NA;NA
jour;2023-04-09;14_7;14;2021;CPRC;46085,4097916667;NA;NA;NA;50327,9056250000;NA;NA;NA
jour;2023-04-09;14_7;14;2020;CPRC;44030,0408750000;NA;NA;NA;42036,8679583333;NA;NA;NA
jour;2023-04-08;14_6;14;2023;CPRC;46379,3125000000;49858,7364166667;51814,7558541667;50873,1638611111;47346,5729166667;45947,4364166667;54738,9185208333;50871,8166388889
jour;2023-04-08;14_6;14;2022;CPRC;50576,7145833333;NA;NA;NA;54424,8854166667;NA;NA;NA
jour;2023-04-08;14_6;14;2021;CPRC;47816,5565416667;NA;NA;NA;50244,2232083333;NA;NA;NA
jour;2023-04-08;14_6;14;2020;CPRC;44837,2063125000;NA;NA;NA;46122,7563125000;NA;NA;NA
jour;2023-04-07;14_5;14;2023;CPRC;50837,9166666667;55162,6987291667;57903,1686041667;56615,7719375000;52174,1208333333;53263,8290208333;60317,0862291667;57262,7462430556
jour;2023-04-07;14_5;14;2022;CPRC;57202,2520833333;NA;NA;NA;58446,4479166667;NA;NA;NA
jour;2023-04-07;14_5;14;2021;CPRC;52260,8998541667;NA;NA;NA;56154,8206875000;NA;NA;NA
jour;2023-04-07;14_5;14;2020;CPRC;46653,0940416667;NA;NA;NA;50634,0461250000;NA;NA;NA
jour;2023-04-06;14_4;14;2023;CPRC;51419,4375000000;56011,0042916667;59535,2000416667;57852,3543715278;53636,9583333333;54026,9549583333;62050,8104583333;58079,4484687500
jour;2023-04-06;14_4;14;2022;CPRC;57821,7708333333;NA;NA;NA;58721,8270833333;NA;NA;NA
jour;2023-04-06;14_4;14;2021;CPRC;53280,8676041667;NA;NA;NA;59499,9259375000;NA;NA;NA
jour;2023-04-06;14_4;14;2020;CPRC;47198,9601250000;NA;NA;NA;52344,7497083333;NA;NA;NA
jour;2023-04-05;14_3;14;2023;CPRC;52493,3125000000;56655,9780000000;59745,1508125000;58022,8332638889;56015,0791666667;53079,1509166667;60672,7216458333;56824,3631250000
jour;2023-04-05;14_3;14;2022;CPRC;56594,5125000000;NA;NA;NA;59908,1666666667;NA;NA;NA
jour;2023-04-05;14_3;14;2021;CPRC;54054,3212708333;NA;NA;NA;61809,4691875000;NA;NA;NA
jour;2023-04-05;14_3;14;2020;CPRC;48130,4067916667;NA;NA;NA;52792,6526250000;NA;NA;NA
jour;2023-04-04;14_2;14;2023;CPRC;53304,4791666667;57011,3052708333;60079,2845208333;58152,4002152778;56018,2145833333;52617,2761041667;58016,7741041667;55422,2470902778
jour;2023-04-04;14_2;14;2022;CPRC;56625,0895833333;NA;NA;NA;62261,1104166667;NA;NA;NA
jour;2023-04-04;14_2;14;2021;CPRC;53515,4443958333;NA;NA;NA;58743,4464791667;NA;NA;NA
jour;2023-04-04;14_2;14;2020;CPRC;48534,0251250000;NA;NA;NA;54463,1126250000;NA;NA;NA
jour;2023-04-03;14_1;14;2023;CPRC;53158,1875000000;56350,3190833333;58713,7180416667;57426,3117458333;54320,0854166667;52144,1920000000;57811,0742916667;54195,1963291667
jour;2023-04-03;14_1;14;2022;CPRC;55980,9416666667;NA;NA;NA;65131,2229166667;NA;NA;NA
jour;2023-04-03;14_1;14;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-04-03;14_1;14;2020;CPRC;49260,3560000000;NA;NA;NA;55607,8705833333;NA;NA;NA
jour;2023-04-02;13_7;13;2023;CPRC;47846,4375000000;49105,5943541667;51194,5623043478;50418,2062658514;47552,8791666667;45953,1006041667;55103,5470208333;49212,5823830012
jour;2023-04-02;13_7;13;2022;CPRC;50695,1333333333;NA;NA;NA;60664,6375000000;NA;NA;NA
jour;2023-04-02;13_7;13;2021;CPRC;47354,9550833333;NA;NA;NA;46214,0550833333;NA;NA;NA
jour;2023-04-02;13_7;13;2020;CPRC;45395,4868478261;NA;NA;NA;48522,2585869565;NA;NA;NA
semaine;2024-03-24;12_7;12;2024;ETR;55544,3098750000;60188,6729166667;61950,2841250000;61014,1907569444;47601,8208333333;56628,7519208333;72276,1384916667;62427,9812034722
semaine;2024-03-24;12_7;12;2023;ETR;54546,0567083333;NA;NA;NA;49002,4458333333;NA;NA;NA
semaine;2024-03-24;12_7;12;2022;ETR;59371,1202083333;NA;NA;NA;55402,8070833333;NA;NA;NA
semaine;2024-03-24;12_7;12;2021;ETR;58527,8928750000;NA;NA;NA;58798,1669541667;NA;NA;NA
semaine;2024-03-24;12_7;12;2020;ETR;56308,4010416667;NA;NA;NA;51003,0145333333;NA;NA;NA
semaine;2024-03-17;11_7;11;2024;ETR;57288,8890000000;62373,1625000000;63730,6466666667;62921,7113611111;53375,7333333333;57328,8290833333;65889,6613041667;61302,8129597222
semaine;2024-03-17;11_7;11;2023;ETR;56880,4996250000;NA;NA;NA;51743,6875000000;NA;NA;NA
semaine;2024-03-17;11_7;11;2022;ETR;61502,8906250000;NA;NA;NA;59680,7441666667;NA;NA;NA
semaine;2024-03-17;11_7;11;2021;ETR;62142,9589791667;NA;NA;NA;62885,5081791667;NA;NA;NA
semaine;2024-03-17;11_7;11;2020;ETR;63917,3340416667;NA;NA;NA;60788,6204666667;NA;NA;NA
semaine;2024-03-10;10_7;10;2024;ETR;59171,5877500000;63581,5062916667;66184,1166666667;64732,0850208333;58831,1583333333;61613,9098791667;70299,5344666667;65801,9170986111
semaine;2024-03-10;10_7;10;2023;ETR;57529,4779166667;NA;NA;NA;58486,0458333333;NA;NA;NA
